Year,Name,POS,Height,Weight,Forty_Yard,Bench_Press,Vert_Leap,Broad_Jump,Shuttle,position_group
2013,Jason Weaver,OT,76.38,313,5.44,23.0,21.0,94.0,5.07,lineman
2013,Oday Aboushi,OT,77.38,308,5.45,17.0,23.5,100.0,4.84,lineman
2013,John Wetzel,OT,79.0,315,5.46,22.0,25.0,105.0,4.81,lineman
2013,Lamar Mady,OG,74.0,317,5.48,35.0,23.0,95.0,4.82,lineman
2013,Chance Warmack,OG,74.0,317,5.49,,,110.0,,lineman
2013,Oscar Johnson,OT,77.25,331,5.49,,22.0,88.0,5.06,lineman
2013,Larry Warford,OG,75.0,332,5.58,28.0,22.5,96.0,5.1,lineman
2013,Travis Frederick,C,75.63,312,5.58,21.0,28.5,97.0,4.76,lineman
2013,Mark Jackson,OG,77.38,328,5.65,20.0,20.5,91.0,5.03,lineman
2014,Dri Archer,WR,67.75,173,4.26,20.0,38.0,122.0,4.06,WR_RB_DB
2014,Brandin Cooks,WR,69.75,189,4.33,16.0,36.0,120.0,3.81,WR_RB_DB
2014,John Brown,WR,70.0,179,4.34,,36.5,117.0,4.12,WR_RB_DB
2014,Justin Gilbert,CB,72.13,202,4.37,20.0,35.5,125.0,,WR_RB_DB
2014,Jason Verrett,CB,69.5,189,4.38,,39.0,127.0,4.0,WR_RB_DB
2014,Phillip Gaines,CB,72.38,193,4.38,11.0,36.5,122.0,4.04,WR_RB_DB
2014,Bradley Roby,CB,71.25,194,4.39,17.0,38.5,123.0,4.04,WR_RB_DB
2014,Paul Richardson,WR,72.38,175,4.4,,38.0,123.0,,WR_RB_DB
2014,Donte Moncrief,WR,74.38,221,4.4,13.0,39.5,132.0,4.3,WR_RB_DB
2014,Jaylen Watkins,CB,71.5,194,4.41,22.0,,,,WR_RB_DB
2014,Brandon Dixon,CB,71.5,203,4.41,17.0,32.5,116.0,4.27,WR_RB_DB
2014,Jerick McKinnon,RB,68.88,209,4.41,32.0,40.5,132.0,4.12,WR_RB_DB
2014,Quincy Enunwa,WR,74.0,225,4.41,19.0,,,,WR_RB_DB
2014,Terrence Brooks,FS,70.88,198,4.42,10.0,38.0,118.0,,WR_RB_DB
2014,Martavis Bryant,WR,75.75,211,4.42,16.0,39.0,123.0,4.15,WR_RB_DB
2014,Jeff Janis,WR,74.88,219,4.42,20.0,37.5,123.0,3.98,WR_RB_DB
2014,Keith Reaser,CB,70.75,189,4.43,22.0,,,,WR_RB_DB
2014,Henry Josey,RB,68.13,194,4.43,20.0,34.5,116.0,4.13,WR_RB_DB
2014,Odell Beckham,WR,71.25,198,4.43,7.0,38.5,122.0,3.94,WR_RB_DB
2014,Albert Wilson,WR,69.0,202,4.43,10.0,37.5,123.0,4.21,WR_RB_DB
2014,Sammy Watkins,WR,72.75,211,4.43,16.0,34.0,125.0,4.34,WR_RB_DB
2014,Jalen Saunders,WR,68.88,165,4.44,,34.0,122.0,,WR_RB_DB
2014,Kendall James,CB,70.5,180,4.44,9.0,39.0,,4.19,WR_RB_DB
2014,E.J. Gaines,CB,69.63,190,4.44,15.0,,,,WR_RB_DB
2014,Bruce Ellington,WR,69.38,197,4.45,15.0,39.5,120.0,3.95,WR_RB_DB
2014,Jabari Price,CB,70.63,200,4.45,16.0,,,4.3,WR_RB_DB
2014,Dontae Johnson,FS,74.13,200,4.45,12.0,38.5,123.0,4.24,WR_RB_DB
2014,Damien Williams,RB,71.0,222,4.45,16.0,35.5,121.0,4.25,WR_RB_DB
2014,Tevin Reese,WR,70.5,163,4.46,,41.0,132.0,4.18,WR_RB_DB
2014,Michael Campanaro,WR,69.38,192,4.46,20.0,39.0,122.0,4.01,WR_RB_DB
2014,LaDarius Perkins,RB,67.38,195,4.46,23.0,35.5,123.0,4.3,WR_RB_DB
2014,L'Damian Washington,WR,75.88,195,4.46,8.0,32.0,114.0,4.35,WR_RB_DB
2014,Jordan Matthews,WR,75.13,212,4.46,21.0,35.5,120.0,4.18,WR_RB_DB
2014,Brock Vereen,SS,71.63,199,4.47,25.0,34.0,116.0,4.07,WR_RB_DB
2014,Deion Belue,CB,70.75,182,4.48,11.0,,,,WR_RB_DB
2014,TJ Jones,WR,71.63,188,4.48,,33.0,117.0,4.27,WR_RB_DB
2014,Nevin Lawson,CB,69.5,190,4.48,16.0,33.0,120.0,4.4,WR_RB_DB
2014,Robert Herron,WR,69.13,193,4.48,18.0,35.5,124.0,4.27,WR_RB_DB
2014,Kevin Norwood,WR,74.0,198,4.48,8.0,33.0,121.0,4.32,WR_RB_DB
2014,Tim Cornett,RB,72.25,209,4.48,,34.5,124.0,4.26,WR_RB_DB
2014,Charles Sims,RB,72.0,214,4.48,17.0,37.5,125.0,4.3,WR_RB_DB
2014,George Atkinson,RB,73.38,218,4.48,19.0,38.0,128.0,4.46,WR_RB_DB
2014,Jeremy Gallon,WR,67.5,185,4.49,15.0,,,,WR_RB_DB
2014,Kyle Fuller,CB,71.75,190,4.49,12.0,38.5,127.0,4.19,WR_RB_DB
2014,Marqueston Huff,FS,71.13,196,4.49,15.0,35.5,116.0,4.19,WR_RB_DB
2014,Travis Carrie,CB,71.63,206,4.49,17.0,,,,WR_RB_DB
2014,Bishop Sankey,RB,69.5,209,4.49,26.0,35.5,125.0,4.0,WR_RB_DB
2014,Deone Bucannon,SS,73.0,211,4.49,19.0,36.5,124.0,4.26,WR_RB_DB
2014,Tyler Gaffney,RB,71.5,220,4.49,,36.5,115.0,4.18,WR_RB_DB
2014,DeAnthony Thomas,RB,68.63,174,4.5,8.0,32.0,123.0,,WR_RB_DB
2014,Damian Copeland,WR,71.0,184,4.5,12.0,40.0,120.0,3.9,WR_RB_DB
2014,Andre Hal,CB,70.38,188,4.5,15.0,35.5,117.0,4.27,WR_RB_DB
2014,Jared Abbrederis,WR,73.0,195,4.5,4.0,30.5,116.0,4.08,WR_RB_DB
2014,Matt Hazel,WR,73.0,198,4.5,15.0,36.5,116.0,4.2,WR_RB_DB
2014,Tre Mason,RB,68.5,207,4.5,,38.5,125.0,4.15,WR_RB_DB
2014,A.C. Leonard,TE,74.38,252,4.5,20.0,34.0,127.0,,LB_FB_TE_QB
2014,Corey Brown,WR,71.38,178,4.51,,33.0,115.0,4.22,WR_RB_DB
2014,Rashaad Reynolds,CB,69.88,189,4.51,20.0,37.5,123.0,4.0,WR_RB_DB
2014,Bennett Jackson,CB,71.88,195,4.51,13.0,38.0,127.0,4.0,WR_RB_DB
2014,Lache Seastrunk,RB,69.5,201,4.51,15.0,41.5,134.0,,WR_RB_DB
2014,Josh Huff,WR,71.25,206,4.51,14.0,35.5,115.0,,WR_RB_DB
2014,Keith McGill,CB,75.38,211,4.51,,39.0,128.0,4.18,WR_RB_DB
2014,Shaquelle Evans,WR,73.25,213,4.51,13.0,34.5,122.0,4.21,WR_RB_DB
2014,Kevin Pierre-Louis,OLB,72.5,232,4.51,28.0,39.0,127.0,4.02,LB_FB_TE_QB
2014,Jonathan Dowling,FS,74.75,190,4.52,8.0,33.5,116.0,4.24,WR_RB_DB
2014,Marqise Lee,WR,71.75,192,4.52,,38.0,126.0,4.01,WR_RB_DB
2014,Demetri Goodson,CB,71.0,194,4.52,11.0,37.0,123.0,4.34,WR_RB_DB
2014,Mike Davis,WR,72.0,197,4.52,10.0,34.0,116.0,4.18,WR_RB_DB
2014,Darqueze Dennard,CB,70.88,199,4.52,15.0,,,,WR_RB_DB
2014,Cody Latimer,WR,74.5,215,4.52,23.0,,,,WR_RB_DB
2014,Bennie Fowler,WR,73.25,217,4.52,,36.0,125.0,4.18,WR_RB_DB
2014,Telvin Smith,OLB,75.0,218,4.52,,31.5,117.0,,LB_FB_TE_QB
2014,Mike Evans,WR,76.75,231,4.53,12.0,37.0,,4.26,WR_RB_DB
2014,Jadeveon Clowney,DE,77.25,266,4.53,21.0,37.5,123.0,4.43,lineman
2014,Chris Davis,CB,69.88,202,4.54,15.0,,,,WR_RB_DB
2014,Maurice Alexander,SS,73.25,220,4.54,,38.0,123.0,4.51,WR_RB_DB
2014,Lamarcus Joyner,CB,68.0,184,4.55,14.0,37.5,123.0,4.4,WR_RB_DB
2014,Jemea Thomas,FS,69.25,192,4.55,19.0,37.0,124.0,,WR_RB_DB
2014,Allen Hurns,WR,73.25,198,4.55,14.0,31.0,120.0,4.5,WR_RB_DB
2014,Devin Street,WR,74.88,198,4.55,,37.0,123.0,4.01,WR_RB_DB
2014,Austin Franklin,WR,70.63,189,4.56,7.0,36.0,123.0,4.33,WR_RB_DB
2014,Ross Cockrell,CB,72.0,191,4.56,10.0,36.5,122.0,4.32,WR_RB_DB
2014,Davante Adams,WR,72.88,212,4.56,14.0,39.5,123.0,4.3,WR_RB_DB
2014,Brandon Coleman,WR,78.0,225,4.56,21.0,32.5,,4.51,WR_RB_DB
2014,Terrance West,RB,69.25,225,4.56,16.0,33.5,120.0,,WR_RB_DB
2014,Andre Williams,RB,71.38,230,4.56,,38.0,128.0,4.06,WR_RB_DB
2014,Jeremy Hill,RB,72.63,233,4.56,20.0,29.0,112.0,,WR_RB_DB
2014,Todd Washington,CB,71.38,196,4.57,13.0,,,,WR_RB_DB
2014,James White,RB,69.13,204,4.57,23.0,32.0,113.0,4.2,WR_RB_DB
2014,Ed Reynolds,FS,73.0,207,4.57,15.0,32.5,116.0,,WR_RB_DB
2014,Isaiah Crowell,RB,71.0,224,4.57,23.0,38.0,116.0,,WR_RB_DB
2014,Isaiah Burse,WR,70.38,188,4.58,16.0,31.0,114.0,3.94,WR_RB_DB
2014,Devonta Freeman,RB,68.25,206,4.58,,31.5,116.0,4.26,WR_RB_DB
2014,Calvin Pryor,FS,71.13,207,4.58,18.0,34.5,115.0,,WR_RB_DB
2014,HaSean Clinton-Dix,FS,73.38,208,4.58,11.0,33.0,117.0,4.16,WR_RB_DB
2014,Lorenzo Taliaferro,RB,72.25,229,4.58,18.0,33.0,116.0,4.22,WR_RB_DB
2014,Larry Webster,DE,78.0,252,4.58,17.0,36.5,123.0,4.44,lineman
2014,Ryan Shazier,OLB,73.13,237,4.58,25.0,42.0,128.0,4.21,LB_FB_TE_QB
2014,Jimmie Ward,SS,71.0,193,4.59,9.0,,,,WR_RB_DB
2014,Pierre Desir,CB,73.0,198,4.59,11.0,35.0,133.0,4.3,WR_RB_DB
2014,Tre Boston,FS,71.63,204,4.59,18.0,35.0,115.0,4.31,WR_RB_DB
2014,Antone Exum,CB,71.63,213,4.59,17.0,35.0,116.0,4.13,WR_RB_DB
2014,Storm Johnson,RB,71.63,209,4.6,16.0,35.5,116.0,,WR_RB_DB
2014,Isaiah Lewis,SS,69.88,211,4.6,15.0,36.5,122.0,4.47,WR_RB_DB
2014,Marcus Lucas,WR,75.75,218,4.6,20.0,36.0,123.0,4.25,WR_RB_DB
2014,Allen Robinson,WR,74.63,220,4.6,,39.0,126.0,4.0,WR_RB_DB
2014,Howard Jones,OLB,74.5,235,4.6,21.0,40.5,123.0,4.41,LB_FB_TE_QB
2014,Eric Ebron,TE,76.38,250,4.6,24.0,32.0,120.0,,LB_FB_TE_QB
2014,Ricardo Allen,CB,69.13,187,4.61,13.0,35.5,116.0,4.15,WR_RB_DB
2014,Loucheiz Purifoy,CB,71.5,190,4.61,6.0,35.5,120.0,,WR_RB_DB
2014,Marcus Roberson,CB,72.25,191,4.61,8.0,37.5,120.0,4.08,WR_RB_DB
2014,Stanley Jean-Baptiste,CB,74.63,218,4.61,13.0,41.5,127.0,4.33,WR_RB_DB
2014,Kelvin Benjamin,WR,77.0,240,4.61,13.0,32.5,117.0,4.39,WR_RB_DB
2014,Colt Lyerla,TE,75.88,242,4.61,15.0,39.0,127.0,,LB_FB_TE_QB
2014,Logan Thomas,QB,78.13,248,4.61,,35.5,116.0,4.18,LB_FB_TE_QB
2014,Willie Snead,WR,71.0,195,4.62,11.0,33.5,112.0,4.39,WR_RB_DB
2014,Bashaud Breeland,CB,71.38,197,4.62,11.0,34.5,123.0,4.33,WR_RB_DB
2014,Trey Burton,WR,74.13,224,4.62,,30.0,111.0,4.32,WR_RB_DB
2014,Carlos Hyde,RB,71.88,230,4.62,19.0,34.5,113.0,,WR_RB_DB
2014,Lavelle Westbrooks,CB,71.0,186,4.63,15.0,36.0,121.0,4.27,WR_RB_DB
2014,Walter Powell,WR,71.38,189,4.63,10.0,31.5,120.0,4.23,WR_RB_DB
2014,Terrance Mitchell,CB,71.13,192,4.63,,34.0,116.0,4.0,WR_RB_DB
2014,Bene Benwikere,CB,70.75,195,4.63,10.0,40.5,122.0,4.38,WR_RB_DB
2014,Stephen Morris,QB,73.88,213,4.63,,30.0,111.0,4.49,LB_FB_TE_QB
2014,Alfred Blue,RB,74.38,223,4.63,13.0,32.0,121.0,4.5,WR_RB_DB
2014,Jackson Jeffcoat,DE,75.0,247,4.63,18.0,36.0,123.0,4.18,lineman
2014,Ryan Grant,WR,72.38,199,4.64,8.0,35.5,117.0,4.11,WR_RB_DB
2014,Ahmad Dixon,SS,72.0,212,4.64,14.0,32.0,111.0,4.5,WR_RB_DB
2014,Lamin Barrow,ILB,73.38,237,4.64,22.0,35.0,123.0,4.35,LB_FB_TE_QB
2014,Jarvis Landry,WR,71.5,205,4.65,12.0,28.5,110.0,,WR_RB_DB
2014,Craig Loston,SS,72.63,217,4.65,12.0,32.5,117.0,4.35,WR_RB_DB
2014,Cody Hoffman,WR,75.88,223,4.65,13.0,27.5,108.0,4.2,WR_RB_DB
2014,C.J. Mosley,ILB,74.0,234,4.65,,35.0,116.0,4.4,LB_FB_TE_QB
2014,Ronald Powell,OLB,75.13,237,4.65,21.0,35.5,113.0,,LB_FB_TE_QB
2014,Khalil Mack,OLB,74.63,251,4.65,23.0,40.0,127.0,4.18,LB_FB_TE_QB
2014,Dion Bailey,FS,71.75,201,4.66,,34.0,112.0,4.15,WR_RB_DB
2014,Connor Shaw,QB,72.38,206,4.66,,34.0,115.0,4.33,LB_FB_TE_QB
2014,Boseko Lokombo,OLB,74.13,225,4.66,,,122.0,4.3,LB_FB_TE_QB
2014,Avery Williamson,ILB,73.0,246,4.66,25.0,30.5,120.0,4.07,LB_FB_TE_QB
2014,Anthony Barr,OLB,76.88,255,4.66,15.0,34.5,117.0,4.19,LB_FB_TE_QB
2014,Daniel Sorensen,SS,73.38,205,4.67,13.0,32.0,113.0,3.95,WR_RB_DB
2014,Kapri Bibbs,RB,69.38,212,4.67,24.0,29.0,104.0,,WR_RB_DB
2014,Jordan Tripp,OLB,74.75,234,4.67,22.0,37.5,120.0,3.96,LB_FB_TE_QB
2014,Trevor Reilly,OLB,76.75,245,4.67,26.0,,,,LB_FB_TE_QB
2014,Johnny Manziel,QB,71.75,207,4.68,,31.5,112.0,4.03,LB_FB_TE_QB
2014,Aaron Donald,DT,72.75,285,4.68,35.0,32.0,115.0,4.39,lineman
2014,Marcus Smith,DE,75.38,251,4.68,23.0,35.0,121.0,4.47,lineman
2014,Josh Stewart,WR,69.88,178,4.69,11.0,35.0,116.0,4.33,WR_RB_DB
2014,Victor Hampton,CB,69.0,197,4.69,20.0,33.5,116.0,4.2,WR_RB_DB
2014,Derek Carr,QB,74.38,214,4.69,,34.5,110.0,4.2,LB_FB_TE_QB
2014,Adrian Hubbard,OLB,78.0,257,4.69,,38.5,116.0,,LB_FB_TE_QB
2014,Kenny Ladler,FS,72.13,207,4.7,24.0,36.5,126.0,,WR_RB_DB
2014,KaDeem Carey,RB,69.38,207,4.7,19.0,32.5,114.0,4.38,WR_RB_DB
2014,Silas Redd,RB,69.75,212,4.7,18.0,37.0,122.0,,WR_RB_DB
2014,Khairi Fortt,OLB,74.25,248,4.7,30.0,36.0,120.0,,LB_FB_TE_QB
2014,James Gayle,DE,75.75,259,4.7,26.0,37.0,122.0,4.27,lineman
2014,Devon Kennard,OLB,75.0,249,4.7,23.0,30.0,112.0,4.32,LB_FB_TE_QB
2014,Nat Berhe,SS,70.5,193,4.71,15.0,35.5,116.0,4.22,WR_RB_DB
2014,Kyle Van Noy,OLB,75.13,243,4.71,21.0,32.5,111.0,4.2,LB_FB_TE_QB
2014,Chris Smith,DE,73.0,266,4.71,28.0,37.0,121.0,4.46,lineman
2014,Prince Shembo,OLB,73.38,253,4.71,26.0,38.5,122.0,4.31,LB_FB_TE_QB
2014,David Fluellen,RB,71.13,224,4.72,,36.5,120.0,,WR_RB_DB
2014,Christian Kirksey,OLB,73.75,233,4.72,16.0,32.0,122.0,,LB_FB_TE_QB
2014,Kareem Martin,DE,77.88,272,4.72,22.0,35.5,128.0,4.33,lineman
2014,Chris Boyd,WR,76.0,206,4.73,12.0,,,,WR_RB_DB
2014,Jonathan Newsome,OLB,74.63,247,4.73,21.0,34.0,116.0,4.63,LB_FB_TE_QB
2014,Anthony Hitchens,OLB,72.38,240,4.74,23.0,31.5,115.0,4.45,LB_FB_TE_QB
2014,Christian Jones,ILB,75.13,240,4.74,,33.5,114.0,,LB_FB_TE_QB
2014,Jace Amaro,TE,77.38,265,4.74,28.0,33.0,116.0,4.3,LB_FB_TE_QB
2014,Tim Flanders,RB,68.63,207,4.75,20.0,32.0,112.0,,WR_RB_DB
2014,Austin Seferian-Jenkins,TE,77.5,262,4.75,20.0,,,,LB_FB_TE_QB
2014,Jordan Lynch,QB,72.13,217,4.76,,29.5,109.0,4.2,LB_FB_TE_QB
2014,Jordan Zumwalt,OLB,76.0,235,4.76,,33.0,115.0,4.25,LB_FB_TE_QB
2014,Carl Bradford,OLB,72.75,250,4.76,23.0,37.5,122.0,4.3,LB_FB_TE_QB
2014,Aaron Lynch,DE,77.0,249,4.76,18.0,,,,lineman
2014,Xavier Grimble,TE,76.25,257,4.76,,26.1,112.0,,LB_FB_TE_QB
2014,C.J. Fiedorowicz,TE,77.5,265,4.76,25.0,31.5,115.0,4.26,LB_FB_TE_QB
2014,Anthony Denham,WR,76.5,235,4.77,,32.5,,,WR_RB_DB
2014,Reggie Jordan,FB,74.88,240,4.77,24.0,30.0,115.0,4.3,LB_FB_TE_QB
2014,Will Clarke,DE,78.13,271,4.77,22.0,32.0,111.0,4.57,lineman
2014,Max Bullough,ILB,75.5,249,4.78,30.0,31.0,111.0,4.3,LB_FB_TE_QB
2014,IK Enemkpali,DE,72.75,261,4.78,28.0,34.0,112.0,4.65,lineman
2014,Jake Murphy,TE,76.0,249,4.79,24.0,33.0,113.0,4.27,LB_FB_TE_QB
2014,Kasim Edebali,OLB,74.0,253,4.79,19.0,34.5,114.0,4.35,LB_FB_TE_QB
2014,Joe Don Duncan,TE,74.63,268,4.79,35.0,,,,LB_FB_TE_QB
2014,James Morris,ILB,72.88,241,4.8,18.0,34.5,116.0,4.36,LB_FB_TE_QB
2014,Demarcus Lawrence,DE,74.88,251,4.8,20.0,34.5,112.0,4.31,lineman
2014,Antonio Andrews,RB,70.13,225,4.82,20.0,29.5,104.0,4.49,WR_RB_DB
2014,Arthur Lynch,TE,76.63,258,4.82,28.0,29.5,115.0,4.35,LB_FB_TE_QB
2014,Chris Borland,ILB,71.5,248,4.83,27.0,31.0,113.0,4.27,LB_FB_TE_QB
2014,Jerome Smith,RB,71.13,220,4.84,14.0,36.0,116.0,4.6,WR_RB_DB
2014,Tajh Boyd,QB,72.63,222,4.84,,30.5,104.0,4.23,LB_FB_TE_QB
2014,Scott Crichton,DE,74.88,273,4.84,24.0,31.5,108.0,4.29,lineman
2014,Zach Moore,DE,77.5,269,4.84,23.0,33.5,123.0,4.46,lineman
2014,Troy Niklas,TE,78.5,270,4.84,27.0,32.0,113.0,4.55,LB_FB_TE_QB
2014,Marcel Jensen,TE,77.75,259,4.85,24.0,35.0,114.0,4.6,LB_FB_TE_QB
2014,James Wilder,RB,74.63,232,4.86,18.0,35.0,121.0,4.24,WR_RB_DB
2014,Preston Brown,ILB,73.25,251,4.86,23.0,33.0,115.0,4.26,LB_FB_TE_QB
2014,Trent Murphy,DE,77.38,250,4.86,19.0,35.5,116.0,4.2,lineman
2014,Bryn Renner,QB,75.25,228,4.87,,25.5,108.0,4.3,LB_FB_TE_QB
2014,Ryan Hewitt,FB,76.13,246,4.87,,33.0,116.0,4.35,LB_FB_TE_QB
2014,Richard Rodgers,TE,76.0,257,4.87,16.0,31.5,115.0,4.47,LB_FB_TE_QB
2014,Taylor Lewan,OT,79.13,309,4.87,29.0,30.5,116.0,4.49,lineman
2014,Crockett Gillmore,TE,77.88,260,4.89,,33.5,120.0,4.44,LB_FB_TE_QB
2014,Cassius Marsh,DE,76.0,252,4.89,14.0,32.0,108.0,4.25,lineman
2014,Nic Jacobs,TE,76.75,269,4.89,15.0,,,,LB_FB_TE_QB
2014,Ethan Westbrooks,DE,75.5,267,4.9,19.0,29.0,110.0,4.67,lineman
2014,Jeremiah George,ILB,71.25,234,4.91,28.0,33.0,115.0,,LB_FB_TE_QB
2014,Caraun Reid,DT,74.13,302,4.91,20.0,26.5,104.0,4.58,lineman
2014,Michael Sam,DE,74.0,261,4.91,17.0,25.5,113.0,4.7,lineman
2014,Greg Robinson,OT,77.0,332,4.92,32.0,28.5,112.0,4.86,lineman
2014,Stephon Tuitt,DT,77.5,304,4.92,31.0,,,,lineman
2014,Kony Ealy,DE,76.0,273,4.92,22.0,31.0,113.0,4.45,lineman
2014,Taylor Hart,DE,78.13,281,4.92,21.0,,,,lineman
2014,Blake Bortles,QB,77.0,232,4.93,,32.5,114.0,4.21,LB_FB_TE_QB
2014,Jordan Najvar,TE,77.88,256,4.93,18.0,32.5,111.0,4.47,LB_FB_TE_QB
2014,Trai Turner,OG,74.63,310,4.93,25.0,27.5,,,lineman
2014,Dominique Easley,DT,73.75,288,4.93,26.0,,,,lineman
2014,A.J. McCarron,QB,75.25,220,4.94,,28.0,99.0,4.34,LB_FB_TE_QB
2014,Dustin Vaughan,QB,76.88,235,4.95,,29.0,108.0,4.43,LB_FB_TE_QB
2014,Tyler Starr,OLB,76.13,250,4.95,24.0,32.0,115.0,4.15,LB_FB_TE_QB
2014,J.C. Copeland,FB,71.13,271,4.95,23.0,28.5,111.0,4.58,LB_FB_TE_QB
2014,Tevin Mims,DE,76.0,260,4.95,17.0,27.5,116.0,,lineman
2014,Jimmy Garoppolo,QB,74.25,226,4.97,,30.5,110.0,4.26,LB_FB_TE_QB
2014,Tom Savage,QB,75.88,228,4.97,,27.0,104.0,4.36,LB_FB_TE_QB
2014,Joel Bitonio,OT,76.25,302,4.97,22.0,32.0,113.0,4.44,lineman
2014,Matt Patchan,OT,78.25,302,4.97,22.0,33.5,,,lineman
2014,Kerry Wynn,DE,77.0,266,4.97,31.0,34.0,113.0,,lineman
2014,Ego Ferguson,DT,74.88,315,4.98,24.0,,,,lineman
2014,David Fales,QB,73.63,212,4.99,,28.0,102.0,4.5,LB_FB_TE_QB
2014,George Uko,DT,74.63,284,4.99,18.0,29.5,110.0,,lineman
2014,Keith Wenning,QB,75.0,218,5.0,,28.0,99.0,4.25,LB_FB_TE_QB
2014,Michael Schofield,OT,78.5,301,5.01,,24.0,92.0,4.57,lineman
2014,RaShede Hageman,DT,77.88,310,5.02,32.0,35.5,113.0,4.5,lineman
2014,Jonathan Brown,OLB,72.38,238,5.03,16.0,31.0,108.0,4.56,LB_FB_TE_QB
2014,Khyri Thornton,DT,74.63,304,5.03,28.0,29.0,111.0,4.76,lineman
2014,Kelcy Quarles,DT,75.75,297,5.03,27.0,23.5,101.0,,lineman
2014,Xavier Su'a-Filo,OG,76.13,307,5.04,25.0,25.0,101.0,4.44,lineman
2014,Seantrel Henderson,OT,79.13,331,5.04,,24.0,93.0,4.77,lineman
2014,Timmy Jernigan,DT,73.63,299,5.06,27.0,29.5,101.0,4.83,lineman
2014,Jay Bromley,DT,75.13,306,5.06,26.0,33.5,104.0,4.78,lineman
2014,Jake Matthews,OT,77.5,308,5.07,24.0,30.5,104.0,4.47,lineman
2014,Zack Kerr,DT,73.38,326,5.08,28.0,28.5,99.0,4.71,lineman
2014,Brandon Thomas,OG,75.25,317,5.09,35.0,29.0,98.0,4.83,lineman
2014,Tenny Palepoi,DT,73.5,298,5.1,31.0,30.5,111.0,4.53,lineman
2014,Weston Richburg,C,75.38,298,5.1,25.0,25.5,104.0,4.63,lineman
2014,Kerry Hyder,DT,74.5,290,5.1,20.0,29.5,108.0,4.33,lineman
2014,Wesley Johnson,OT,77.38,297,5.11,26.0,29.0,111.0,4.64,lineman
2014,Deandre Coleman,DT,76.75,314,5.12,24.0,,,,lineman
2014,Gabe Ikard,C,75.63,304,5.13,22.0,26.0,102.0,4.37,lineman
2014,Jonotthan Harrison,C,75.5,304,5.15,27.0,27.0,112.0,4.86,lineman
2014,Zach Fulton,OG,76.63,316,5.16,25.0,24.5,98.0,5.16,lineman
2014,Eathyn Manumaleuna,DT,74.25,296,5.16,29.0,28.0,100.0,4.61,lineman
2014,Billy Turner,OT,77.0,315,5.16,25.0,28.0,108.0,4.71,lineman
2014,Tyler Larsen,C,75.63,313,5.17,36.0,23.5,101.0,4.7,lineman
2014,James Stone,C,75.63,306,5.17,22.0,27.5,104.0,4.63,lineman
2014,Daniel McCullers,DT,78.75,352,5.18,27.0,20.5,104.0,,lineman
2014,Russell Bodine,OG,75.13,310,5.18,42.0,29.0,109.0,4.66,lineman
2014,Ryan Groy,OG,76.63,316,5.19,26.0,26.5,108.0,4.47,lineman
2014,Justin Britt,OT,77.88,325,5.19,23.0,23.0,99.0,4.69,lineman
2014,Charles Leno,OT,75.88,303,5.21,21.0,29.0,108.0,4.4,lineman
2014,Josh Mauro,DE,77.88,271,5.21,21.0,32.0,115.0,4.51,lineman
2014,Zack Martin,OT,76.25,308,5.22,29.0,28.0,104.0,4.59,lineman
2014,Mike Pennel,DT,76.25,332,5.23,23.0,28.5,101.0,4.84,lineman
2014,Anthony Johnson,DT,74.5,308,5.24,20.0,24.5,101.0,4.83,lineman
2014,Corey Linsley,C,74.63,296,5.24,36.0,27.0,,,lineman
2014,Kadeem Edwards,OG,76.25,313,5.25,26.0,27.0,99.0,4.82,lineman
2014,Shamar Stephen,DT,76.88,309,5.25,25.0,30.5,102.0,,lineman
2014,Jeff Mathews,QB,75.75,223,5.26,,25.5,104.0,4.36,LB_FB_TE_QB
2014,Robert Thomas,DT,73.25,327,5.26,32.0,,,,lineman
2014,Justin Ellis,DT,73.5,334,5.27,25.0,28.0,91.0,4.75,lineman
2014,Cameron Fleming,OT,76.88,323,5.28,26.0,23.5,97.0,5.0,lineman
2014,Travis Swanson,C,77.0,312,5.28,20.0,26.0,93.0,4.65,lineman
2014,Antonio Richardson,OT,77.75,336,5.3,36.0,24.5,,,lineman
2014,Conor Boffeli,OG,76.13,298,5.3,21.0,25.0,101.0,4.61,lineman
2014,John Urschel,OG,75.0,313,5.31,30.0,29.0,101.0,4.47,lineman
2014,Gabe Jackson,OG,75.25,336,5.34,30.0,29.0,108.0,4.78,lineman
2014,Jon Halapio,OG,75.5,323,5.34,,21.5,99.0,4.83,lineman
2014,Matt Paradis,C,74.63,306,5.34,23.0,26.0,102.0,4.46,lineman
2014,JaWuan James,OT,78.0,311,5.34,22.0,29.0,102.0,4.56,lineman
2014,DaQuan Jones,DT,75.75,322,5.35,25.0,27.5,100.0,4.78,lineman
2014,Morgan Moses,OT,78.0,314,5.35,,21.5,104.0,4.95,lineman
2014,Brandon Linder,OG,77.63,311,5.35,30.0,26.5,99.0,,lineman
2014,Will Sutton,DT,72.5,303,5.36,24.0,28.5,99.0,4.82,lineman
2014,Cyril Richardson,OG,76.75,329,5.36,25.0,25.5,90.0,4.83,lineman
2014,Matt Feiler,OT,77.88,330,5.37,36.0,26.5,102.0,4.86,lineman
2014,Jack Mewhort,OT,78.0,309,5.37,28.0,26.0,100.0,4.64,lineman
2014,Marcus Martin,C,75.38,320,5.38,23.0,,,,lineman
